0.979783,0.999961,1.000000,1.000000,0.999840,1.000000,1.000000
0.200214,0.999936,1.000000,1.000000,0.999840,1.000000,1.000000
0.053630,0.999910,1.000000,1.000000,0.999840,1.000000,1.000000
0.026982,0.864489,1.000000,1.000000,0.999840,1.000000,1.000000
0.009430,0.864480,1.000000,1.000000,0.999840,1.000000,1.000000
0.005496,0.864471,1.000000,1.000000,0.999840,1.000000,1.000000
0.001185,0.864462,1.000000,1.000000,0.999840,1.000000,1.000000
0.000833,0.864455,1.000000,1.000000,0.999840,1.000000,1.000000
0.000122,0.864419,1.000000,1.000000,0.999840,1.000000,1.000000
0.000089,0.861334,1.000000,1.000000,0.999840,1.000000,1.000000
0.000071,0.858192,1.000000,1.000000,0.999840,1.000000,1.000000
0.000054,0.854172,1.000000,1.000000,0.999840,1.000000,1.000000
0.000023,0.854166,1.000000,1.000000,0.999840,1.000000,1.000000
0.000011,0.850879,1.000000,1.000000,0.999840,1.000000,1.000000
0.000009,0.848363,1.000000,1.000000,0.999840,1.000000,1.000000
0.000005,0.844967,1.000000,1.000000,0.999840,1.000000,1.000000
0.000001,0.841818,1.000000,1.000000,0.999840,1.000000,1.000000
0.000000,0.839989,1.000000,1.000000,0.999840,1.000000,1.000000
0.000000,0.002016,1.000000,1.000000,0.999840,1.000000,1.000000
0.000000,0.000091,1.000000,1.000000,0.999840,1.000000,1.000000
0.000000,0.000087,1.000000,1.000000,0.995675,1.000000,1.000000
0.000000,0.000081,1.000000,1.000000,0.995675,1.000000,1.000000
0.000000,0.000004,1.000000,1.000000,0.995675,1.000000,1.000000
0.000000,0.000004,1.000000,1.000000,0.995675,1.000000,1.000000
0.000000,0.000004,1.000000,1.000000,0.995675,1.000000,1.000000
0.000000,0.000004,1.000000,1.000000,0.995675,1.000000,1.000000
0.000000,0.000003,1.000000,1.000000,0.995675,1.000000,1.000000
0.000000,0.000003,1.000000,1.000000,0.995675,1.000000,1.000000
0.000000,0.000003,1.000000,1.000000,0.995490,1.000000,1.000000
0.000000,0.000000,1.000000,0.884007,0.995490,1.000000,1.000000
0.000000,0.000000,1.000000,0.884007,0.991342,1.000000,1.000000
0.000000,0.000000,1.000000,0.884007,0.991342,1.000000,1.000000
0.000000,0.000000,1.000000,0.884007,0.991342,1.000000,1.000000
0.000000,0.000000,1.000000,0.884007,0.991342,1.000000,1.000000
0.000000,0.000000,1.000000,0.884007,0.991342,1.000000,1.000000
0.000000,0.000000,1.000000,0.884007,0.991342,1.000000,1.000000
0.000000,0.000000,1.000000,0.884007,0.991342,1.000000,1.000000
0.000000,0.000000,1.000000,0.884007,0.991342,1.000000,1.000000
0.000000,0.000000,1.000000,0.883855,0.991277,0.956582,1.000000
0.000000,0.000000,1.000000,0.741051,0.991277,0.956582,1.000000
0.000000,0.000000,1.000000,0.741051,0.987148,0.956582,1.000000
0.000000,0.000000,1.000000,0.741051,0.987148,0.956582,1.000000
0.000000,0.000000,1.000000,0.741051,0.987148,0.956582,1.000000
0.000000,0.000000,1.000000,0.741051,0.987148,0.956582,1.000000
0.000000,0.000000,1.000000,0.741051,0.987148,0.956582,1.000000
0.000000,0.000000,1.000000,0.741051,0.987148,0.956582,1.000000
0.000000,0.000000,1.000000,0.741051,0.987148,0.956582,1.000000
0.000000,0.000000,1.000000,0.741051,0.987148,0.956582,1.000000
0.000000,0.000000,1.000000,0.740930,0.987090,0.917026,1.000000
0.000000,0.000000,1.000000,0.557119,0.987090,0.917026,1.000000
0.000000,0.000000,1.000000,0.557119,0.982978,0.917026,1.000000
0.000000,0.000000,1.000000,0.557119,0.982978,0.917026,1.000000
0.000000,0.000000,1.000000,0.557119,0.982978,0.917026,1.000000
0.000000,0.000000,1.000000,0.557119,0.982978,0.917026,1.000000
0.000000,0.000000,1.000000,0.557119,0.982978,0.917026,1.000000
0.000000,0.000000,1.000000,0.557119,0.982978,0.917026,1.000000
0.000000,0.000000,1.000000,0.557119,0.982978,0.917026,1.000000
0.000000,0.000000,1.000000,0.557119,0.982978,0.917026,1.000000
0.000000,0.000000,1.000000,0.557030,0.982875,0.880068,1.000000
0.000000,0.000000,1.000000,0.387657,0.982875,0.880068,1.000000
0.000000,0.000000,1.000000,0.387657,0.978780,0.880068,1.000000
0.000000,0.000000,1.000000,0.387657,0.978780,0.880068,1.000000
0.000000,0.000000,1.000000,0.387657,0.978780,0.880068,1.000000
0.000000,0.000000,1.000000,0.387657,0.978780,0.880068,1.000000
0.000000,0.000000,1.000000,0.387657,0.978780,0.880068,1.000000
0.000000,0.000000,1.000000,0.387657,0.978780,0.880068,1.000000
0.000000,0.000000,1.000000,0.387657,0.978780,0.880068,1.000000
0.000000,0.000000,1.000000,0.387657,0.978780,0.880068,1.000000
0.000000,0.000000,1.000000,0.387596,0.978758,0.845135,1.000000
0.000000,0.000000,1.000000,0.248313,0.978758,0.845135,1.000000
0.000000,0.000000,1.000000,0.248313,0.974681,0.845135,1.000000
0.000000,0.000000,1.000000,0.248313,0.974681,0.845135,1.000000
0.000000,0.000000,1.000000,0.248313,0.974681,0.845135,1.000000
0.000000,0.000000,1.000000,0.248313,0.974681,0.845135,1.000000
0.000000,0.000000,1.000000,0.248313,0.974681,0.845135,1.000000
0.000000,0.000000,1.000000,0.248313,0.974681,0.845135,1.000000
0.000000,0.000000,1.000000,0.248313,0.974681,0.845135,1.000000
0.000000,0.000000,1.000000,0.248313,0.974681,0.845135,1.000000
0.000000,0.000000,1.000000,0.248275,0.974614,0.811914,1.000000
0.000000,0.000000,1.000000,0.145918,0.974614,0.811914,1.000000
0.000000,0.000000,1.000000,0.145918,0.970554,0.811914,1.000000
0.000000,0.000000,1.000000,0.145918,0.970554,0.811914,1.000000
0.000000,0.000000,1.000000,0.145918,0.970554,0.811914,1.000000
0.000000,0.000000,1.000000,0.145918,0.970554,0.811914,1.000000
0.000000,0.000000,1.000000,0.145918,0.970554,0.811914,1.000000
0.000000,0.000000,1.000000,0.145918,0.970554,0.811914,1.000000
0.000000,0.000000,1.000000,0.145918,0.970554,0.811914,1.000000
0.000000,0.000000,1.000000,0.145918,0.970554,0.811914,1.000000
0.000000,0.000000,1.000000,0.145896,0.970544,0.780209,1.000000
0.000000,0.000000,1.000000,0.053719,0.970544,0.780209,1.000000
0.000000,0.000000,1.000000,0.053719,0.962812,0.780209,1.000000
0.000000,0.000000,1.000000,0.053719,0.962812,0.780209,1.000000
0.000000,0.000000,1.000000,0.053719,0.962812,0.780209,1.000000
0.000000,0.000000,1.000000,0.053719,0.962812,0.780209,1.000000
0.000000,0.000000,1.000000,0.053719,0.962812,0.780209,1.000000
0.000000,0.000000,1.000000,0.053719,0.962812,0.780209,1.000000
0.000000,0.000000,1.000000,0.053719,0.962812,0.780209,1.000000
0.000000,0.000000,1.000000,0.053719,0.962812,0.780209,1.000000
